R:A::C:P,0 3 5,1,2 4 6
0 3 5,0.10755441741357234,0.03585147247119078,0.08706786171574904
1,0.14980793854033292,0.08962868117797695,0.11907810499359796
2 4 6,0.16901408450704225,0.06274007682458387,0.1792573623559539
