R:A::C:P,0,1 6,2,3,4 5
0,0.4666666666666667,0.21666666666666667,0.06666666666666667,0.05,0.2
1 6,0.26373626373626374,0.3241758241758242,0.13186813186813187,0.0989010989010989,0.1813186813186813
2,0.12345679012345678,0.4074074074074074,0.16049382716049382,0.09876543209876543,0.20987654320987653
3,0.045454545454545456,0.13636363636363635,0.2727272727272727,0.13636363636363635,0.4090909090909091
4 5,0.1935483870967742,0.16129032258064516,0.12903225806451613,0.16129032258064516,0.3548387096774194
