R:A::C:P,0,1 6,2,3,4 5
0,0.3010752688172043,0.11504424778761062,0.0784313725490196,0.08108108108108109,0.14634146341463414
1 6,0.5161290322580645,0.5221238938053098,0.47058823529411764,0.4864864864864865,0.4024390243902439
2,0.10752688172043011,0.2920353982300885,0.2549019607843137,0.21621621621621623,0.2073170731707317
3,0.010752688172043012,0.02654867256637168,0.11764705882352941,0.08108108108108109,0.10975609756097561
4 5,0.06451612903225806,0.04424778761061947,0.0784313725490196,0.13513513513513514,0.13414634146341464
