R:A::C:P,0,1 6,2,3,4 5
0,0.07446808510638298,0.034574468085106384,0.010638297872340425,0.007978723404255319,0.031914893617021274
1 6,0.1276595744680851,0.15691489361702127,0.06382978723404255,0.047872340425531915,0.08776595744680851
2,0.026595744680851064,0.08776595744680851,0.034574468085106384,0.02127659574468085,0.04521276595744681
3,0.0026595744680851063,0.007978723404255319,0.015957446808510637,0.007978723404255319,0.023936170212765957
4 5,0.015957446808510637,0.013297872340425532,0.010638297872340425,0.013297872340425532,0.02925531914893617
