R:A::C:P,0 3 6,1 4,2,5
0 3 6,0.3026315789473684,0.3191489361702128,0.16,0.18181818181818182
1 4,0.4342105263157895,0.574468085106383,0.48,0.45454545454545453
2,0.2236842105263158,0.10638297872340426,0.32,0.36363636363636365
5,0.039473684210526314,0.0,0.04,0.0
