R:A::C:P,0 2 3 6,1 4,5
0 2 3 6,0.2727272727272727,0.17413572343149808,0.07170294494238157
1 4,0.235595390524968,0.1293213828425096,0.04353393085787452
5,0.03713188220230474,0.020486555697823303,0.015364916773367477
