R:A::C:P,0 6,1,2,3 4,5
0 6,0.23809523809523808,0.1694915254237288,0.13725490196078433,0.1702127659574468,0.32
1,0.4897959183673469,0.5254237288135594,0.4117647058823529,0.40425531914893614,0.16
2,0.17687074829931973,0.288135593220339,0.2549019607843137,0.20212765957446807,0.24
3 4,0.047619047619047616,0.01694915254237288,0.1568627450980392,0.1702127659574468,0.16
5,0.047619047619047616,0.0,0.0392156862745098,0.05319148936170213,0.12
