R:A::C:P,0,1 2,3 4 5 6
0,0.4117647058823529,0.3235294117647059,0.2647058823529412
1 2,0.24925816023738873,0.3768545994065282,0.37388724035608306
3 4 5 6,0.1487603305785124,0.256198347107438,0.5950413223140496
