R:A::C:P,0 4 5 6,1 2,3
0 4 5 6,0.1844106463878327,0.0779467680608365,0.03231939163498099
1 2,0.3231939163498099,0.2414448669201521,0.07604562737642585
3,0.03231939163498099,0.022813688212927757,0.009505703422053232
