R:A::C:P,0 1,2 5,3 4,6
0 1,0.8484848484848485,0.5161290322580645,0.5185185185185185,0.0
2 5,0.13636363636363635,0.41935483870967744,0.2962962962962963,0.0
3 4,0.015151515151515152,0.06451612903225806,0.14814814814814814,1.0
6,0.0,0.0,0.037037037037037035,0.0
