R:A::C:P,0,1 4 6,2,3 5
0,0.3150684931506849,0.410958904109589,0.0821917808219178,0.1917808219178082
1 4 6,0.18414918414918416,0.4592074592074592,0.13053613053613053,0.2261072261072261
2,0.13372093023255813,0.4011627906976744,0.1744186046511628,0.29069767441860467
3 5,0.102803738317757,0.42990654205607476,0.1308411214953271,0.3364485981308411
