R:A::C:P,0,1 4 6,2,3 5
0,0.16911764705882354,0.08771929824561403,0.05660377358490566,0.07106598984771574
1 4 6,0.5808823529411765,0.5760233918128655,0.5283018867924528,0.49238578680203043
2,0.16911764705882354,0.20175438596491227,0.2830188679245283,0.25380710659898476
3 5,0.08088235294117647,0.13450292397660818,0.1320754716981132,0.18274111675126903
