R:A::C:P,0 1,2,3,4 6,5
0 1,0.1752873563218391,0.033045977011494254,0.02658045977011494,0.07040229885057471,0.021551724137931036
2,0.0639367816091954,0.029454022988505746,0.028017241379310345,0.05172413793103448,0.02442528735632184
3,0.020114942528735632,0.010775862068965518,0.010775862068965518,0.020114942528735632,0.011494252873563218
4 6,0.07040229885057471,0.040229885057471264,0.04885057471264368,0.11853448275862069,0.05531609195402299
5,0.020833333333333332,0.007183908045977011,0.013649425287356323,0.017959770114942528,0.009339080459770116
