R:A::C:P,0 1,2,3,4 6,5
0 1,0.5362637362637362,0.1010989010989011,0.08131868131868132,0.2153846153846154,0.06593406593406594
2,0.3236363636363636,0.14909090909090908,0.14181818181818182,0.26181818181818184,0.12363636363636364
3,0.27450980392156865,0.14705882352941177,0.14705882352941177,0.27450980392156865,0.1568627450980392
4 6,0.21120689655172414,0.1206896551724138,0.14655172413793102,0.35560344827586204,0.16594827586206898
5,0.3020833333333333,0.10416666666666667,0.19791666666666666,0.2604166666666667,0.13541666666666666
