R:A::C:P,0 1,2,3,4 6,5
0 1,0.5,0.27380952380952384,0.20786516853932585,0.25257731958762886,0.17647058823529413
2,0.18237704918032788,0.24404761904761904,0.21910112359550563,0.18556701030927836,0.2
3,0.05737704918032787,0.08928571428571429,0.08426966292134831,0.07216494845360824,0.09411764705882353
4 6,0.20081967213114754,0.3333333333333333,0.38202247191011235,0.4252577319587629,0.45294117647058824
5,0.05942622950819672,0.05952380952380952,0.10674157303370786,0.06443298969072164,0.07647058823529412
