R:A::C:P,0 4,1 3 5 6,2
0 4,0.4217687074829932,0.4217687074829932,0.1564625850340136
1 3 5 6,0.3185567010309278,0.5742268041237113,0.10721649484536082
2,0.26545454545454544,0.5854545454545454,0.14909090909090908
