R:A::C:P,0 4,1 3 5 6,2
0 4,0.04454022988505747,0.04454022988505747,0.016522988505747127
1 3 5 6,0.22198275862068967,0.40014367816091956,0.07471264367816093
2,0.05244252873563218,0.11566091954022989,0.029454022988505746
