R:A::C:P,0 4,1 3 5 6,2
0 4,0.13963963963963963,0.07948717948717948,0.13690476190476192
1 3 5 6,0.6959459459459459,0.7141025641025641,0.6190476190476191
2,0.16441441441441443,0.2064102564102564,0.24404761904761904
