R:A::C:P,0 1 4,2,3,5 6
0 1 4,0.35551330798479086,0.10456273764258556,0.049429657794676805,0.09505703422053231
2,0.08935361216730038,0.045627376425855515,0.039923954372623575,0.03612167300380228
3,0.015209125475285171,0.017110266159695818,0.009505703422053232,0.022813688212927757
5 6,0.060836501901140684,0.011406844106463879,0.019011406844106463,0.028517110266159697
