R:A::C:P,comedy,history,tragedy
comedy,0.6558139534883721,0.13953488372093023,0.20465116279069767
history,0.18232044198895028,0.712707182320442,0.10497237569060773
tragedy,0.27672955974842767,0.15723270440251572,0.5660377358490566
