R:A::C:P,comedy,history,tragedy
comedy,0.6467889908256881,0.16304347826086957,0.2875816993464052
history,0.15137614678899083,0.7010869565217391,0.12418300653594772
tragedy,0.2018348623853211,0.1358695652173913,0.5882352941176471
