R:A::C:P,0,1 2,3,4 6,5
0,0.022988505747126436,0.01867816091954023,0.0021551724137931034,0.005747126436781609,0.0035919540229885057
1 2,0.09410919540229885,0.16594827586206898,0.05244252873563218,0.11637931034482758,0.042385057471264365
3,0.01221264367816092,0.01867816091954023,0.010775862068965518,0.020114942528735632,0.011494252873563218
4 6,0.040948275862068964,0.06968390804597702,0.04885057471264368,0.11853448275862069,0.05531609195402299
5,0.01221264367816092,0.015804597701149427,0.013649425287356323,0.017959770114942528,0.009339080459770116
