R:A::C:P,0,1 2,3,4 6,5
0,0.43243243243243246,0.35135135135135137,0.04054054054054054,0.10810810810810811,0.06756756756756757
1 2,0.19969512195121952,0.3521341463414634,0.11128048780487805,0.24695121951219512,0.0899390243902439
3,0.16666666666666666,0.2549019607843137,0.14705882352941177,0.27450980392156865,0.1568627450980392
4 6,0.12284482758620689,0.20905172413793102,0.14655172413793102,0.35560344827586204,0.16594827586206898
5,0.17708333333333334,0.22916666666666666,0.19791666666666666,0.2604166666666667,0.13541666666666666
