R:A::C:P,0 2,1 6,3,4 5
0 2,0.08548850574712644,0.07830459770114942,0.03017241379310345,0.05675287356321839
1 6,0.15804597701149425,0.1903735632183908,0.0639367816091954,0.14224137931034483
3,0.022988505747126436,0.017241379310344827,0.010775862068965518,0.022270114942528736
4 5,0.036637931034482756,0.02442528735632184,0.022988505747126436,0.03735632183908046
