R:A::C:P,0 2,1 6,3,4 5
0 2,0.28199052132701424,0.2523148148148148,0.23595505617977527,0.21944444444444444
1 6,0.5213270142180095,0.6134259259259259,0.5,0.55
3,0.07582938388625593,0.05555555555555555,0.08426966292134831,0.08611111111111111
4 5,0.12085308056872038,0.0787037037037037,0.1797752808988764,0.14444444444444443
