R:A::C:P,0 2 3,1 5 6,4
0 2 3,0.2338403041825095,0.13878326996197718,0.03231939163498099
1 5 6,0.29277566539923955,0.17870722433460076,0.0779467680608365
4,0.017110266159695818,0.028517110266159697,0.0
