R:A::C:P,0 1 4,2,3,5 6
0 1 4,0.4015957446808511,0.07180851063829788,0.05585106382978723,0.10904255319148937
2,0.10106382978723404,0.034574468085106384,0.02127659574468085,0.05851063829787234
3,0.018617021276595744,0.015957446808510637,0.007978723404255319,0.015957446808510637
5 6,0.034574468085106384,0.013297872340425532,0.013297872340425532,0.026595744680851064
