R:A::C:P,0 2 6,1 3 5,4
0 2 6,0.4788732394366197,0.4084507042253521,0.11267605633802817
1 3 5,0.41975308641975306,0.48148148148148145,0.09876543209876543
4,0.2857142857142857,0.2857142857142857,0.42857142857142855
