R:A::C:P,0 1 3,2,4 5 6
0 1 3,0.7032967032967034,0.12087912087912088,0.17582417582417584
2,0.48148148148148145,0.3333333333333333,0.18518518518518517
4 5 6,0.5,0.25,0.25
