R:A::C:P,0,1 2 3 4,5,6
0,0.12598425196850394,0.045454545454545456,0.029411764705882353,0.010101010101010102
1 2 3 4,0.6141732283464567,0.6415584415584416,0.49411764705882355,0.4898989898989899
5,0.06692913385826772,0.07142857142857142,0.07647058823529412,0.05555555555555555
6,0.19291338582677164,0.24155844155844156,0.4,0.4444444444444444
