R:A::C:P,0 5,1 2 3,4,6
0 5,0.3941176470588235,0.4117647058823529,0.11764705882352941,0.07647058823529412
1 2 3,0.2941952506596306,0.4551451187335092,0.13060686015831136,0.12005277044854881
4,0.2328767123287671,0.4657534246575342,0.2191780821917808,0.0821917808219178
6,0.29923273657289,0.3350383631713555,0.14066496163682865,0.22506393861892582
