R:A::C:P,0 5,1 2 3,4,6
0 5,0.1580188679245283,0.1206896551724138,0.10526315789473684,0.06565656565656566
1 2 3,0.5259433962264151,0.5948275862068966,0.5210526315789473,0.4595959595959596
4,0.04009433962264151,0.05862068965517241,0.08421052631578947,0.030303030303030304
6,0.2759433962264151,0.22586206896551725,0.2894736842105263,0.4444444444444444
