R:A::C:P,0,1,2 3 5,4 6
0,0.16911764705882354,0.08843537414965986,0.066006600660066,0.08717948717948718
1,0.4411764705882353,0.47619047619047616,0.30363036303630364,0.29743589743589743
2 3 5,0.25,0.3129251700680272,0.429042904290429,0.35384615384615387
4 6,0.13970588235294118,0.12244897959183673,0.20132013201320131,0.26153846153846155
