R:A::C:P,0 4,1 6,2 5,3
0 4,0.45901639344262296,0.16129032258064516,0.1388888888888889,0.12903225806451613
1 6,0.4098360655737705,0.5806451612903226,0.4444444444444444,0.41935483870967744
2 5,0.09836065573770492,0.22580645161290322,0.3611111111111111,0.3870967741935484
3,0.03278688524590164,0.03225806451612903,0.05555555555555555,0.06451612903225806
