R:A::C:P,0 3 6,1 4 5,2
0 3 6,0.5227272727272727,0.38636363636363635,0.09090909090909091
1 4 5,0.4444444444444444,0.3950617283950617,0.16049382716049382
2,0.5,0.2647058823529412,0.23529411764705882
