R:A::C:P,0 3 6,1 4 5,2
0 3 6,0.14465408805031446,0.1069182389937107,0.025157232704402517
1 4 5,0.22641509433962265,0.20125786163522014,0.08176100628930817
2,0.1069182389937107,0.05660377358490566,0.050314465408805034
