R:A::C:P,antag,fool,other,protag
antag,0.03007518796992481,0.011627906976744186,0.07692307692307693,0.0658682634730539
fool,0.03007518796992481,0.1511627906976744,0.005917159763313609,0.011976047904191617
other,0.8796992481203008,0.813953488372093,0.8698224852071006,0.8203592814371258
protag,0.06015037593984962,0.023255813953488372,0.047337278106508875,0.10179640718562874
