R:A::C:P,0,1 3,2 4,5 6
0,0.3230769230769231,0.125,0.12162162162162163,0.09090909090909091
1 3,0.5076923076923077,0.5,0.527027027027027,0.5
2 4,0.12307692307692308,0.28125,0.3108108108108108,0.36363636363636365
5 6,0.046153846153846156,0.09375,0.04054054054054054,0.045454545454545456
