R:A::C:P,antag,fool,other,protag
antag,0.125,0.023809523809523808,0.013533834586466165,0.07547169811320754
fool,0.08333333333333333,0.21428571428571427,0.006015037593984963,0.03773584905660377
other,0.6458333333333334,0.6904761904761905,0.975187969924812,0.5471698113207547
protag,0.14583333333333334,0.07142857142857142,0.005263157894736842,0.33962264150943394
