R:A::C:P,0 2,1,3 6,4 5
0 2,0.441340782122905,0.1787709497206704,0.21787709497206703,0.16201117318435754
1,0.47345132743362833,0.1902654867256637,0.13274336283185842,0.20353982300884957
3 6,0.30985915492957744,0.09859154929577464,0.29577464788732394,0.29577464788732394
4 5,0.32,0.08,0.34,0.26
