R:A::C:P,antag,fool,other,protag
antag,0.0048367593712212815,0.0,0.016928657799274487,0.013301088270858524
fool,0.0036275695284159614,0.018137847642079808,0.0024183796856106408,0.0036275695284159614
other,0.19709794437726724,0.1608222490931076,0.31559854897218864,0.22128174123337363
protag,0.013301088270858524,0.0024183796856106408,0.0036275695284159614,0.022974607013301087
