R:A::C:P,0 4,1 2,3,5 6
0 4,0.6129032258064516,0.2903225806451613,0.0,0.0967741935483871
1 2,0.27906976744186046,0.5116279069767442,0.12790697674418605,0.08139534883720931
3,0.2,0.2,0.4,0.2
5 6,0.25,0.25,0.5,0.0
