R:A::C:P,0,1 4 6,2 3,5
0,0.08502024291497975,0.05263157894736842,0.02834008097165992,0.004048582995951417
1 4 6,0.1417004048582996,0.1862348178137652,0.1700404858299595,0.032388663967611336
2 3,0.02834008097165992,0.10931174089068826,0.10121457489878542,0.02834008097165992
5,0.008097165991902834,0.004048582995951417,0.020242914979757085,0.0
