R:A::C:P,0,1,2,3 4,5,6
0,23,13,6,17,9,5
1,60,70,35,54,26,35
2,23,31,30,49,26,13
3 4,11,9,18,26,16,9
5,7,7,5,16,12,10
6,12,17,12,39,13,17
