R:A::C:P,0,1 2,3 5,4 6
0,0.4857142857142857,0.2,0.11428571428571428,0.2
1 2,0.21153846153846154,0.3942307692307692,0.3076923076923077,0.08653846153846154
3 5,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727
4 6,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333
