R:A::C:P,0,1 2 6,3 4 5
0,0.10317460317460317,0.06349206349206349,0.047619047619047616
1 2 6,0.14285714285714285,0.3492063492063492,0.1984126984126984
3 4 5,0.015873015873015872,0.03968253968253968,0.03968253968253968
