R:A::C:P,0,1 2 6,3 4 5
0,0.48148148148148145,0.2962962962962963,0.2222222222222222
1 2 6,0.20689655172413793,0.5057471264367817,0.28735632183908044
3 4 5,0.16666666666666666,0.4166666666666667,0.4166666666666667
