R:A::C:P,0 1 3,2 4,5 6
0 1 3,0.7901234567901234,0.5882352941176471,0.6363636363636364
2 4,0.1728395061728395,0.38235294117647056,0.36363636363636365
5 6,0.037037037037037035,0.029411764705882353,0.0
