R:A::C:P,0 2,1 6,3,4 5
0 2,0.35267857142857145,0.33587786259541985,0.43548387096774194,0.26605504587155965
1 6,0.5223214285714286,0.5038167938931297,0.3548387096774194,0.5321100917431193
3,0.05357142857142857,0.061068702290076333,0.08064516129032258,0.08256880733944955
4 5,0.07142857142857142,0.09923664122137404,0.12903225806451613,0.11926605504587157
