R:A::C:P,0 1 2 4,3,5 6
0 1 2 4,0.6666666666666666,0.16981132075471697,0.08176100628930817
3,0.031446540880503145,0.012578616352201259,0.0
5 6,0.018867924528301886,0.012578616352201259,0.006289308176100629
