R:C::C:G,0,1,2,3,4,5,6,p
0,0.22,0.28,0.0625
1,0.42,0.4,0.5625
2,0.18,0.16,0.3125
3,0.06,0.02,0.03125
4,0.02,0.06,0.0
5,0.04,0.02,0.0
6,0.02,0.0,0.0
p,0.04,0.06,0.03125
