R:A::C:P,0,1,2,3,4,5,6,p
0,0.40540540540540543,0.24324324324324326,0.0945945945945946,0.04054054054054054,0.06756756756756757,0.05405405405405406,0.02702702702702703,0.06756756756756757
1,0.2335958005249344,0.25984251968503935,0.10236220472440945,0.08136482939632546,0.12860892388451445,0.06299212598425197,0.09973753280839895,0.031496062992125984
2,0.13090909090909092,0.1781818181818182,0.14909090909090908,0.13454545454545455,0.11272727272727273,0.12,0.13454545454545455,0.04
3,0.1568627450980392,0.10784313725490197,0.14705882352941177,0.14705882352941177,0.13725490196078433,0.12745098039215685,0.12745098039215685,0.049019607843137254
4,0.0958904109589041,0.0684931506849315,0.2054794520547945,0.1643835616438356,0.1917808219178082,0.1232876712328767,0.0547945205479452,0.0958904109589041
5,0.17708333333333334,0.11458333333333333,0.10416666666666667,0.19791666666666666,0.13541666666666666,0.125,0.11458333333333333,0.03125
6,0.12020460358056266,0.08951406649616368,0.09974424552429667,0.13810741687979539,0.13043478260869565,0.1636828644501279,0.21227621483375958,0.04603580562659847
p,0.2,0.12,0.12,0.1,0.14,0.22,0.1,0.0
