R:A::C:P,0,1,2,3,4,5,6,p
0,0.020804438280166437,0.012482662968099861,0.0048543689320388345,0.0020804438280166435,0.0034674063800277394,0.0027739251040221915,0.0013869625520110957,0.0034674063800277394
1,0.06171983356449376,0.06865464632454923,0.027045769764216365,0.021497919556171984,0.03398058252427184,0.016643550624133148,0.026352288488210817,0.008321775312066574
2,0.024965325936199722,0.03398058252427184,0.028432732316227463,0.02565880721220527,0.021497919556171984,0.02288488210818308,0.02565880721220527,0.0076282940360610264
3,0.011095700416088766,0.0076282940360610264,0.010402219140083218,0.010402219140083218,0.009708737864077669,0.009015256588072122,0.009015256588072122,0.0034674063800277394
4,0.0048543689320388345,0.0034674063800277394,0.010402219140083218,0.008321775312066574,0.009708737864077669,0.0062413314840499305,0.0027739251040221915,0.0048543689320388345
5,0.011789181692094313,0.0076282940360610264,0.006934812760055479,0.013176144244105409,0.009015256588072122,0.008321775312066574,0.0076282940360610264,0.0020804438280166435
6,0.03259361997226075,0.024271844660194174,0.027045769764216365,0.03744798890429958,0.03536754507628294,0.044382801664355064,0.057558945908460474,0.012482662968099861
p,0.006934812760055479,0.004160887656033287,0.004160887656033287,0.0034674063800277394,0.0048543689320388345,0.0076282940360610264,0.0034674063800277394,0.0
