R:A::C:P,0 3,1 4 5,2,6
0 3,0.3125,0.25925925925925924,0.09090909090909091,0.5
1 4 5,0.4791666666666667,0.5740740740740741,0.5,0.5
2,0.1875,0.16666666666666666,0.4090909090909091,0.0
6,0.020833333333333332,0.0,0.0,0.0
