R:A::C:P,0 4,1 2,3 6,5
0 4,0.4217687074829932,0.3197278911564626,0.16326530612244897,0.09523809523809523
1 2,0.3277439024390244,0.3521341463414634,0.2301829268292683,0.0899390243902439
3 6,0.27586206896551724,0.20689655172413793,0.34685598377281945,0.17038539553752535
5,0.3229166666666667,0.22916666666666666,0.3125,0.13541666666666666
