R:A::C:P,0,1 3,2 4 5,6
0,0.08502024291497975,0.032388663967611336,0.04048582995951417,0.012145748987854251
1 3,0.13360323886639677,0.12955465587044535,0.19433198380566802,0.05263157894736842
2 4 5,0.04048582995951417,0.08097165991902834,0.12550607287449392,0.048582995951417005
6,0.004048582995951417,0.016194331983805668,0.004048582995951417,0.0
