R:A::C:P,0,1,2,3 5,4 6
0,0.2153846153846154,0.13953488372093023,0.10638297872340426,0.09734513274336283,0.06796116504854369
1,0.5153846153846153,0.5,0.425531914893617,0.336283185840708,0.36893203883495146
2,0.13076923076923078,0.23255813953488372,0.2553191489361702,0.26548672566371684,0.1941747572815534
3 5,0.06923076923076923,0.05813953488372093,0.11702127659574468,0.168141592920354,0.1553398058252427
4 6,0.06923076923076923,0.06976744186046512,0.09574468085106383,0.13274336283185842,0.21359223300970873
