R:A::C:P,0,1,2,3 5,4 6
0,0.4117647058823529,0.17647058823529413,0.14705882352941177,0.16176470588235295,0.10294117647058823
1,0.29646017699115046,0.1902654867256637,0.17699115044247787,0.168141592920354,0.168141592920354
2,0.15315315315315314,0.18018018018018017,0.21621621621621623,0.2702702702702703,0.18018018018018017
3 5,0.15,0.08333333333333333,0.18333333333333332,0.31666666666666665,0.26666666666666666
4 6,0.14754098360655737,0.09836065573770492,0.14754098360655737,0.2459016393442623,0.36065573770491804
