R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.30337078651685395,0.10975609756097561,0.0641025641025641,0.06557377049180328,0.06896551724137931,0.045454545454545456,0.05263157894736842,0.12244897959183673,0.13333333333333333
1,0.42696629213483145,0.524390243902439,0.3717948717948718,0.2786885245901639,0.3448275862068966,0.18181818181818182,0.10526315789473684,0.46938775510204084,0.4666666666666667
2,0.14606741573033707,0.1951219512195122,0.3333333333333333,0.22950819672131148,0.15517241379310345,0.2727272727272727,0.10526315789473684,0.08163265306122448,0.3333333333333333
3,0.011235955056179775,0.054878048780487805,0.038461538461538464,0.18032786885245902,0.034482758620689655,0.13636363636363635,0.15789473684210525,0.04081632653061224,0.0
4,0.011235955056179775,0.024390243902439025,0.01282051282051282,0.09836065573770492,0.1206896551724138,0.0,0.15789473684210525,0.04081632653061224,0.0
5,0.033707865168539325,0.018292682926829267,0.038461538461538464,0.03278688524590164,0.1206896551724138,0.22727272727272727,0.15789473684210525,0.0,0.0
6,0.011235955056179775,0.03048780487804878,0.0641025641025641,0.09836065573770492,0.15517241379310345,0.045454545454545456,0.2631578947368421,0.10204081632653061,0.0
7,0.0,0.018292682926829267,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.06666666666666667
p,0.056179775280898875,0.024390243902439025,0.07692307692307693,0.01639344262295082,0.0,0.09090909090909091,0.0,0.08163265306122448,0.0
