R:A::C:P,0 5,1,2 3 6,4
0 5,0.3941176470588235,0.18235294117647058,0.3058823529411765,0.11764705882352941
1,0.30708661417322836,0.2650918635170604,0.29658792650918636,0.13123359580052493
2 3 6,0.2903645833333333,0.12630208333333334,0.4479166666666667,0.13541666666666666
4,0.2328767123287671,0.0684931506849315,0.4794520547945205,0.2191780821917808
