R:A::C:P,0 5,1,2 3 6,4
0 5,0.048132183908045974,0.022270114942528736,0.03735632183908046,0.014367816091954023
1,0.08405172413793104,0.07255747126436782,0.08117816091954023,0.035919540229885055
2 3 6,0.16020114942528735,0.06968390804597702,0.2471264367816092,0.07471264367816093
4,0.01221264367816092,0.0035919540229885057,0.02514367816091954,0.011494252873563218
