R:A::C:P,0 5,1,2 3 6,4
0 5,0.1580188679245283,0.13247863247863248,0.09558823529411764,0.10526315789473684
1,0.2759433962264151,0.43162393162393164,0.20772058823529413,0.2631578947368421
2 3 6,0.5259433962264151,0.41452991452991456,0.6323529411764706,0.5473684210526316
4,0.04009433962264151,0.021367521367521368,0.06433823529411764,0.08421052631578947
