R:A::C:P,0 5 6,1 4,2,3
0 5 6,0.5357142857142857,0.19642857142857142,0.125,0.14285714285714285
1 4,0.432,0.256,0.192,0.12
2,0.4074074074074074,0.25925925925925924,0.18518518518518517,0.14814814814814814
3,0.25,0.16666666666666666,0.25,0.3333333333333333
