R:A::C:P,0 6,1 4,2 5,3
0 6,0.41904761904761906,0.2761904761904762,0.21904761904761905,0.08571428571428572
1 4,0.348,0.288,0.284,0.08
2 5,0.26277372262773724,0.2773722627737226,0.25547445255474455,0.20437956204379562
3,0.23529411764705882,0.14705882352941177,0.47058823529411764,0.14705882352941177
